label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
active,0.0691692525729321,0.0,4.192831080145804,0.8811606569725806,1.0441070407566035,-0.06449367182890484,0.19262805241970787,0.3717967494963175,1.224035390131473,1.0063523764808744
active,0.174920319576001,1.3570949162496837,0.0,1.3337916263539384,0.0,,0.27715244212445134,0.8127988817301081,1.0304398286023866,0.18420220085827152
active,1.0381685853702554,0.3441773661358512,0.0,0.0,0.7402816432011585,0.6555951431174655,0.24530453846662792,0.2557444964863999,0.3438626835043518,0.7781825396877537
active,0.0715626311438205,0.6183364194028914,,0.2831653055768113,0.4783569158418838,0.3727161028276608,0.03604889072337365,0.5419920401203857,0.4185639400444542,0.001902338953510302
active,1.2084585417347955,0.7662964020486585,1.5344129420088084,0.0,0.3743710040454522,0.24615982754646276,0.15122503577419827,0.6081660571856378,0.07481298305273988,0.3411074911807256
active,5.052514122437774,1.5060231107060733,0.0,0.0,1.63600391753964,1.0643340504135181,1.829381589863507,0.5721756545160027,0.3767291030335461,0.40424874675998
active,0.7084842839978991,0.466616779983397,1.3949073704437742,0.0,3.3602345960993745,0.2132125124308513,-0.008636223490280093,0.6601558008990889,0.582051235676512,0.6509522137875217
active,1.1186257020085493,1.2408054176313654,0.632225449047773,1.164738738951819,0.5427989368128237,1.1593284820072527,0.5926659069803274,0.7997771156914083,1.0294279229766887,0.3293500830769639
active,2.0429713781677705,0.3822859587133937,0.0,1.2283923306930429,2.5620044742715167,0.4981687039246322,0.33516079869339016,-0.11749688483102003,1.6515204533618961,1.2991834128992459
active,3.8196096101464456,1.5106133156609354,2.981478934185835,1.3834452881086925,0.0,1.3421298226677174,1.365344351149979,0.5388357055539618,1.3631293449293114,0.24742890099623133
active,0.0532513583753909,0.0,0.0,0.5073794966343786,0.875920305266211,-0.3474813472010988,0.2390473467369634,-0.00022863551968915926,0.5431592098877135,0.4784581425759819
active,0.3226864480780585,2.982784368348141,3.1334546316050185,0.0,0.0,2.1410215796176497,0.10764451220883686,2.05037007258237,-0.0976729641314392,0.04362844738658375
active,0.2992751162068952,1.6677821384349918,3.496201170164904,1.0018477845620128,1.1303581425386722,1.2705212492817306,0.3359706556661112,1.4524981232190908,1.2888026355901725,0.3664701161300141
active,2.164635038762672,0.145081400737559,2.5768224965996427,1.1632838049940837,1.9355857989143188,,0.4948411821134301,0.31213185424220735,1.2408722006593529,0.3964112841929543
active,0.4542591578805658,0.1857880802132364,5.613369613896152,0.0738102249820609,0.8465061095122856,0.17094890366546112,0.23397309540510033,0.4730211282820844,0.48151677664839865,0.37928815497522816
active,0.1460490053582722,2.306454061225937,3.23203171584626,1.5808907831926902,1.0431749957224623,1.9897886625033299,-0.1006135300221132,1.6068783502771877,1.2597769838167414,1.2350117319332403
active,2.661551328146292,2.2353244654002187,,0.0,1.763231212559839,1.3087296325400875,0.9169422992464613,1.165960729116101,0.3433147000485132,1.1189739942759913
active,0.9760355104839332,1.525156933218463,0.0,1.343477541526914,0.258909645829151,1.4998471946866767,0.5584590163920189,0.4464286137156142,0.7194125514410571,0.610780009026935
active,1.829334196297227,0.2965223291383805,3.0691953482683805,2.052794036031342,0.50218429213659,0.5506984376324466,0.7993183836292829,0.35808104164477367,1.4258319813389058,0.21604980078451483
active,2.4403900475587976,1.6560892242986591,1.190431363822572,0.0,0.608041821700592,1.259575198239344,0.9470854891521643,1.0859129774990055,0.3454891592077634,0.7150536112341395
active,0.2577238034417002,1.8933914834442285,0.0,0.6925568876097499,0.8803697496303168,1.5859424261219284,0.07639648376188335,0.8666450989440417,0.5691436045444143,0.5993794861783758
active,0.5252874938816083,0.1078005771178877,0.2332916088264678,0.0,0.4711193410760627,-0.32891810615424727,-0.03281808867860561,-0.28019179424268786,0.29929392757497647,0.32049117529845894
active,1.7441302289938307,0.7981394458507814,0.0,2.0487782160346955,2.1205318741186767,0.8861513288380113,0.8597245798839643,0.3481294278699045,1.4828403399497927,1.1083366532921224
active,0.007349405656373,3.3486508811012445,2.5884613644540666,0.8883916234203895,0.3933097668501812,2.944118554404638,0.6672870704818836,1.9022074337633896,0.5992610665703118,1.166431504863123
active,1.758561363763868,0.4204517542195709,0.0,1.858978366937587,0.0,0.5474822186004711,0.8786013134935458,0.3320835006211247,1.2529657576831739,0.546183095001156
active,3.8879138212403417,2.096798058533733,1.8536013234474185,1.379499597640665,1.1798939706923168,1.6782512948657249,1.5544410726270674,1.652254587737662,1.049250914696046,0.8164302777924906
active,3.703086611829137,1.9159264306890265,0.0,0.0,1.9375639679221208,0.9347530812214742,1.0768083359684886,0.8005542734908218,0.43191088343784,1.086800031546606
active,1.5964118260031406,1.739521947992487,2.413772973938125,0.0,1.8217215509140088,1.2773843658636312,0.6927829190495424,1.0511856987315005,0.40888297751754765,0.41755701900625636
active,0.4773692114661371,1.5004399426292978,3.052277267164495,0.9774442698795688,0.0,0.9341878599144313,0.27611063341222947,1.0606743258231066,0.8166543199699134,0.6097849184544968
active,4.666715249470864,0.8004094006050712,1.7448245126075017,1.4278594369002102,0.7265936185166941,1.052780682794923,1.5520288207285318,0.4153615465653565,1.275458628495846,0.5186596149706884
active,2.016842018889972,0.0,0.670835888727108,1.0252368606743536,2.563932405876634,0.1930305207518421,0.2654545765259556,0.09914555222700114,1.3602237507180481,0.984577346996376
active,2.684319526863833,,0.0,0.7932170211589498,1.770098525783076,0.6917903770270477,0.7550775730354875,-0.07662901026816027,0.8922924234809652,0.5319733089337657
active,4.937654109620177,0.0,2.532390815626569,0.0,0.9105240170279896,0.15496862926152238,1.203951074173156,0.20777104821113546,0.36549056673443914,0.013304027838427351
active,6.15788052845101,0.145034510324136,1.9858628325597496,0.0,0.0069642619680844,-0.037823531628189105,1.6073943400274142,0.27210989628804916,0.20820064631197552,-0.05531623882625672
active,1.0168541418684776,0.9174774886845558,2.4646565711634407,0.0,0.0,0.5423862918991361,0.20706739805053453,0.6462084307474262,0.1667826222780986,0.7182941467618374
active,3.3325178848127384,0.501803914659696,2.447320167370753,0.2376513527241447,0.822731067513724,0.31833842691026815,0.8375369621450228,0.7875612561386701,0.025507838292576523,0.4165494675550353
active,0.1152974349209224,0.0,3.815953915693111,0.9068380713746176,2.7497645662981225,0.4018083457517546,-0.45472314884956805,0.08482917023716935,1.3211389186023206,0.2617942419878668
active,3.9633386422764354,1.5323401878215313,4.741227962522155,0.0,1.259073114546863,1.232853941345832,1.110239050816676,1.315049128807879,0.1788515459570459,0.16049508013360375
active,3.833649413466487,0.5836421918517407,4.4170352535447,0.0,0.6286052100643866,0.8073814902865584,1.139485406885464,0.9575617013804482,0.054642546630473354,-0.3227621715248036
active,0.2965073913319707,0.4159960662889664,2.410134966563253,0.5382980952711564,1.2690476993422215,0.4443781913160261,-0.36988672773211834,0.36192186703143236,-0.0334029934245188,-0.05619135324934349
active,0.5928343487238474,1.085142845782714,5.35082137112584,0.055035949054241,0.0,0.3342986761934817,0.26655020345644664,1.0202802785066556,0.05592977889036009,0.16027471744474514
active,0.8274457737020582,2.6809012096352154,1.3587157611315326,,0.0,1.7499719537200575,0.5880776927465706,1.5870889407334101,-0.09560135560430406,0.18145724087547443
active,4.066705864661319,1.0116931386803203,5.7297654171908,1.4927403485562178,2.413050349636147,1.1871037520963181,1.0899684152026736,1.1709283327862572,1.7814359902620682,0.7355266513382912
active,0.7803043728987731,0.8286846252739722,0.3134406496899518,0.908523242709925,0.8711280015450603,0.9354901870382657,0.22029806810090496,0.3554167917062294,0.857177622333214,-0.0675828930218107
active,0.0836545245845614,0.9909435638525026,0.8081849081665118,,0.3174639711732918,0.83491189068828,0.12087684820972337,0.7097431103507899,-0.43616622634869856,0.6449590979934191
active,5.8255063188885305,0.0,2.642665070380987,1.1476646524229115,3.402543691416592,0.33580664025777685,1.769459510614959,0.11323587294525445,1.6491375242943827,0.9419230979614666
active,0.1687672735612105,2.3873660926053253,4.631328548927391,2.114026438706444,0.0,2.01692069805282,0.15087004797715034,1.745180107476386,1.2274499167167034,0.9671424221628381
active,0.6818938092197578,0.2210668218169894,2.529367469378594,0.5259013921479043,2.0202441788635155,0.2675900223044843,0.0994331723286736,-0.09580441096108494,0.7406299619578267,0.3925050524699091
active,1.00407767508001,0.8789962685486168,0.0,0.0752031392623568,1.37684414822905,0.8102117439447626,0.08239905395854125,0.5385148503504189,0.7054183720344651,0.2195596817018727
active,0.0119306132858104,0.3344855131205654,3.51413123422768,0.0,1.936063126812854,0.19189025465220028,0.046256737280056734,0.3192860877282907,0.16378413318748913,0.30922591613789685
active,0.0137217907370903,0.0,3.3942142936902355,1.0826820026249928,0.3067171146177057,0.6839268491063062,0.02603750958490525,0.02948108523375248,0.89490248694339,-0.1628457380937114
active,0.5177266924676464,2.979782856513672,2.1598856517476395,1.2853895863836342,0.2889412687517165,2.160661512960256,0.16323627902464938,2.1268725163437305,0.7934152533441481,1.6229977271524563
active,1.965563330286618,3.4090254208394475,3.3343147433352085,1.5817140292366674,0.2439288149982883,2.36236813056588,1.030720326266444,1.952023115016225,1.0469698257037237,1.0183126893741337
active,0.2509187632989167,0.0,0.0,1.4677896642308024,0.2570675410383101,0.28892699546310247,0.18019380152017922,-0.07007551423618334,0.9559142708853475,0.9347948207628912
active,2.125429621948913,1.720437107097298,5.103285344676236,2.351138200298964,0.3935832351317201,1.4881900686027663,0.5841504686464118,1.3018428241740434,1.3141437288989093,1.1314470042435936
active,0.4131254817307159,0.4236091616353611,3.0913380976679825,0.0,0.0,0.08520156470448614,0.4128083288188667,0.44672036561035444,0.041529454694206054,-0.17982732489310083
active,0.0004147575722435,0.9484563059761544,0.7306697621503837,0.0100077013645501,2.8732472636615967,0.6089815561613837,,0.4548441679310758,0.7784471921273095,0.5840295952919959
active,,0.0,2.213715406764502,0.6094843296012111,0.090302103176927,-0.027869182625449865,0.8259097488150337,0.06332729956031108,0.2082660491716528,0.5565977224227255
active,0.0290332655415923,0.6181093235870463,0.0,1.4475844987816096,2.835833949260966,0.86217553389844,0.23706590585867177,0.5333491038212792,1.6416445083912,0.8601850300004037
active,0.9674374295229154,0.0,3.839423850723243,0.0,3.330412021383697,-0.09877319651686056,0.3381384156723355,0.34429830847091797,0.27854818915416657,1.1870259019770373
active,0.2554920295127681,2.9233884661665623,0.0,0.1407080496502732,0.8283383765770316,1.8978192903068316,0.3421789642331263,1.5237380944551504,0.2186190855329037,0.7896664139505909
active,4.8521137365399465,0.9439535330538548,2.877184471514351,1.1634418300687552,1.994387954872252,0.8148717994278633,1.3049086351971355,0.5219528925649712,1.1229510416910833,-0.03051528573000023
active,0.2321848937004255,2.069464641908437,1.808610164866012,0.0,2.201390030801413,1.4537345054554855,0.20039059955015498,1.6440864703999614,0.7770090523968788,0.6560326395236645
active,0.0965019288196333,0.0,0.0,1.4187433048841631,0.4067336014553002,0.7187266507994101,0.28938398070565713,-0.1513669576611849,1.0065445597843043,-0.3185649299370309
active,5.935241006833311,0.6976184714674396,4.74209312628817,0.0,2.0590653487890505,0.704733200936421,1.8076422045261002,0.6057596680151822,0.5474663665487758,0.627263260286516
active,0.0030156509068504,1.4059590976318113,2.670036674548185,0.5167768499561547,,0.8859207112172856,0.2411892443746692,1.2914127445052312,0.4852632825899885,0.3899040354017681
active,1.4372615722499638,1.4900234467342806,3.4729391551848305,0.0,1.8475695657262752,1.210630686977563,1.2577898007716883,1.5114059370565043,0.5982117829616667,0.7912045038367114
active,0.0017734372437409,1.6112687495774467,5.519750210195591,0.0,0.3362683467690383,0.9963061731623963,0.17290976359022894,0.962696811711274,-0.03795672644512442,0.6844944681875867
active,0.0426481839428955,2.349304032603208,0.0,0.0064069020668021,0.5270110825917199,1.7524186725432946,-0.02972961638535268,1.0023047813982884,0.13047434710527953,0.5001747149244992
active,0.1974257166727401,1.745500339949154,3.94273258008596,1.6914350365304125,1.2956270900132425,1.383460511566533,0.15323485112207536,1.2596217430155312,1.729224518003842,0.9515645897921732
active,2.563758645887511,0.0,1.5555174114499897,1.237404821259405,3.3610351515960506,0.017977380541208038,0.5635984541491901,0.3308369706442592,1.1701257419730233,1.5037609443732016
active,2.214037586256528,0.8257134002999621,0.961676569427986,0.0,2.93674597024726,0.2606748354141096,0.49467431504343795,0.6416543943262883,0.6033752323071968,0.714337390407174
active,0.7150770169347945,2.071757856852524,0.3174025070639172,1.5358045916373124,1.3550397354452568,1.7014724559618508,-0.1351899294666652,0.9318202757698699,1.3744111950349551,1.2779015676415737
active,5.625212597704282,2.3266370765504325,0.9257175674378588,0.4182775351545054,2.116415592831302,1.7590748760845039,1.9615427010490374,1.3811540868054473,0.7442110463794191,1.3854619149218068
active,0.00112987593121,1.3839116941220315,4.699199104455792,0.0827263974871692,0.0,,0.030131884345485,0.8540670543966111,0.4533358529849129,0.5305156421412734
active,0.001047549971553,0.0,,0.0,2.505287700977087,-0.08440395208918419,0.3661919427449842,0.3758913656097188,0.5221745220927804,0.42004748899051775
active,1.227018333083275,0.0,2.9291638046367074,0.1834157339916579,0.7276108562596364,-0.15761719787176337,0.27164945284461084,0.1593585647427561,0.23443019420593578,0.19166289274698983
active,0.0070054946531023,0.1269459859858998,0.9857507156565966,0.6160872574829265,1.4034058001096483,0.11503359097964332,-0.05967153042746065,-0.00589003627132631,0.6980434348949818,0.4497729145730162
active,0.2153816151212499,2.0279444023483366,0.0,0.3502372045824546,1.050055793873412,1.3338473139255207,0.473176274655821,0.6507817312994293,0.5329242747810132,0.721751578370537
active,1.3763046124739915,0.0,6.633180607830507,0.0,0.0,-0.17759831010292523,0.5261268061383825,1.1725996830570278,-0.18359170531255203,0.18597156765471942
active,7.087212812472635,2.4822541782913,0.0,1.3067435817975483,0.7715941495684804,2.154830295241015,2.3369829631495445,1.2029967182574137,1.3408328701636314,0.796197156831273
active,0.5432044848123615,1.5046506054941788,4.040923208305457,0.7073728900890276,1.617120798728577,0.9772975629080882,0.3685039891951776,1.6683538774731557,0.8861583406889382,1.3230937620327499
active,4.226008519611172,0.0,3.5452020065480303,0.0,0.5430165568617604,-0.2883821378108626,0.9150566785290282,0.31925384712169885,0.5062000978311413,0.11922006629695305
active,0.1208595675802067,0.9454270900217366,1.8358229756124365,0.992854978586342,1.74640298629838,1.151728504712081,-0.04085414750799149,1.1090462839336241,1.0361080977733683,0.19310037268948116
active,2.50317565676473,1.9188751217944149,3.3047153458789555,0.2079764110503411,0.9858622841430524,1.524160215596236,0.6111779342292505,1.3242146351570987,0.4569180510819432,0.9439589349790437
active,0.009667301381121,0.5617968754482208,,1.4407158509386058,0.0,0.5151222394181,-0.09107885710122006,0.20113895389679864,1.1337367576007762,0.3456815603955405
active,3.7795089200292113,1.81736618480583,6.882322014617266,2.347356661309612,0.7243510968430711,1.6418761257357313,1.179013510844978,1.8617960732638048,1.8316092785636642,1.5175608481712852
active,8.007962715734783,,0.0,1.5694840660925784,0.4604767909957871,1.5020371824235375,2.497383062816873,0.9412460398571064,1.143321972827984,0.7845877292188091
active,0.1618996070324845,0.0848373089087796,2.4029661884793327,0.370727961330854,2.648650632002207,0.39818491102710585,0.29221718770035565,0.1043091780962768,0.6587903670851084,0.20060409808225504
active,0.5404602449608698,0.9360472806219884,2.1408448290537145,1.2555895668127222,3.281798680428505,1.0400233224678463,0.08431153643401723,0.5605012271560754,1.7365852673069537,0.7918693407656596
active,0.6912776004837822,0.3712011321953519,2.2557197108085782,1.2866674061150607,1.1751431771542826,0.24063871571154022,0.2806830276994011,0.5445937380046953,1.0292010503286075,0.6705957583069829
active,6.218883218934839,0.7020131683278584,3.172936145155179,1.059297732946646,2.690199510486813,0.553053012939569,1.5690887314651378,0.5953860172252926,1.4120059696455123,1.3042108783315958
active,0.7664645308955824,0.0,5.294777879040808,1.333906910911867,1.6537696247177849,0.4451758757573533,0.5243897103544781,0.6173301098286363,1.3628635240795437,0.8349267985967228
active,0.0063023081549345,0.0,0.0778658063865189,0.8372035423991517,2.4978615360286507,0.5929548448936179,-0.11434572565877886,-0.044187905332121725,1.121979205455452,0.6753121953275157
active,,0.9478362871906136,0.0,3.379243357546528,1.525183465533679,1.3291310345741465,0.28108641231333936,0.5812344618985184,2.6747795067708595,0.32790402727286216
active,0.1788623432838146,0.354142251610302,6.149671670617272,0.0,0.734332168719975,0.3048532270055168,0.2770811510828193,0.3929083440933986,0.15058671449767635,-0.2545010889516427
active,0.0458135472593901,0.9212061389890072,4.399251293088932,0.0,0.0,0.9812396104768749,-0.03696532198481084,0.8393917590011671,-0.10939510192397191,-0.22229865126561354
active,5.8955649497472855,1.7219804316757146,1.622972213967732,0.0516367799571409,0.1361319709846619,1.2114377985063494,1.5695117194396548,0.8437466617930451,0.05911686074087156,0.54597835552575
active,4.645984577002993,1.0192015905585403,3.1063217857480883,1.5128143396057143,0.6004553749341726,0.7569329362777302,1.007109207429351,0.5667069892506937,1.0558131310892502,0.5891745421402979
active,0.9270082457147686,2.8579137397003853,0.0,1.0232589904363567,1.0223619625316698,2.179909005226889,0.49095465299524405,1.3506522973506456,0.5043534598955524,0.23182366272460622
active,0.0310483156981195,0.385795697654192,2.040678796420573,0.9359291573799684,0.2765752574925957,0.38096209314169094,-0.20951569508756746,0.3382021188574834,0.7395534349781033,-0.26711707863897094
active,2.761263859839744,0.0,0.7389747703601741,0.6219445775943624,1.890048668479304,0.10213794902909788,0.7516792960491764,0.06427159589578227,0.5606487166124245,0.8587156262918219
active,0.0061332621051763,1.7027347801228954,2.929285619028162,0.4113587804353821,0.0034648944592791,1.113878872378566,0.040935348420958334,1.166803511608655,0.6781612239289264,0.23749168631436934
active,2.843703290836762,1.315635938076664,6.087128676733263,1.033082537479176,1.388277170564706,0.971044470677756,0.9696858730191257,1.1839490743015173,,0.9386136597280501
active,,0.0,3.1568738288206366,0.4328787350936359,1.000222198265477,0.3457417042497398,0.25412504587318296,0.2887862585361001,0.28054095963184233,0.2809683110210596
active,0.0849062214098234,1.1565656376762283,0.0094352841961335,0.1837780767254817,0.0,0.553300851209882,0.34073539882710513,0.9028484016331647,0.3075180695942532,0.8554066880568463
active,8.681784295905524e-06,0.0,5.834972570615892,3.163767216913204,0.7219268329497261,0.5507924960703015,-0.05979454953735846,0.6195916182143554,2.2621466741401086,0.79122509656863
active,0.9596661482726137,0.2877140993586629,2.997382990544628,0.1931083962470381,1.348539563773507,0.1643331347639554,0.46985889761742383,0.16591381525269078,0.37769964773811193,0.23181087901233813
active,0.5138783730157466,,5.558733169615392,1.618537678703972,0.7328686503907581,1.1935427729596222,0.10264634417972707,0.9432151288444904,1.6155702272445969,1.1209578147450805
active,0.2179844190541252,2.0602728990307027,0.0,0.0,0.0,1.402020501345029,0.192427166777497,1.0998380132157772,0.17778186889421393,0.35641795530539494
active,0.4274291222498146,0.6933011857279952,0.0,1.2545202522312149,1.6224650274743078,1.1732879725744227,0.13193395145630488,0.3954277738496801,1.065783936998312,0.7020492349530174
active,0.0461062908344456,0.3941679323001227,0.0,1.4133497535933115,0.7805245784184983,0.8414397374744448,-0.3580070496321862,0.2716987718245958,1.1755242426805517,0.732750068548043
active,0.0185681976955226,1.0309710228148543,3.2411646590594323,0.15987511393228,0.0,0.7380617227730707,0.5564376386240789,0.5273365250771009,0.07347428742930108,0.37822563844013746
active,0.0372703060054953,0.0181279644497203,2.975234407920205,0.0,,-0.058166876270723616,0.013126751021301364,0.26017700512966707,0.005201995357084432,0.13707121303049663
active,1.3138896130556132,0.2754869863058162,3.1471859226838133,0.0,0.363836127253954,0.08470062990788116,0.3656733900400124,0.4083122848133762,0.24845833693322494,-0.05945970382866757
active,5.0563505306016365,0.660773840453066,6.670543266062856,0.0,1.6771326933610364,0.4547401799629477,1.4533023262470732,,0.41125117501813885,0.5737891673730502
active,0.0922348995123049,0.047143913486437,0.0823734790239465,1.6005433880724438,3.077041657875311,0.3555403720418617,0.10407936415874508,0.21510124798899896,2.0565526124317577,
active,2.1409850988782724,0.4854818130680714,4.015572147265894,1.1478407336582674,0.4441101263907496,0.5181100221136541,0.8740183938559511,0.9777878315109614,0.5699551084152159,0.9615567029534188
active,0.0833269217306146,0.8756083266102255,0.2656864070467366,2.4361882945723714,1.5320214306201352,1.1671203571417466,0.14821174028586356,0.20225327152637984,1.805863841201086,0.9067212349822912
active,0.000460906588464,2.955307190961407,1.0532551260434744,0.2550464790947266,0.1563804500583756,1.9738492113558812,0.33076733827743793,1.5399459510348166,-0.18006595933716332,0.17263985147435237
active,0.8734676432698,0.0,6.123182229208952,1.794824165918119,1.4268916621608831,0.3668777397053323,0.1283232597630759,0.40791471717549155,1.6022893689918531,0.9231712130815832
active,0.5257258215404528,1.1070305129542002,1.6914753026177336,1.4778700184739018,1.414416377773266,1.1307885817489782,0.07264280226216585,0.6174245674926511,1.3054912109794534,1.2187346109222275
active,0.001063142893886,1.0511339005221083,0.0,0.0,2.6036217451318526,0.5325333176132899,0.23136476125840183,0.3144862150521148,0.1156776138133867,0.6844784280128817
active,0.8567313745133124,0.3011142511085997,4.735926414205405,1.6601077660502332,0.0,0.40514722575179213,0.260698925282421,0.6503496918706589,1.3373849546902392,0.4859150480353751
active,0.4899222769709001,0.6318148253530901,4.03416906602655,0.8337297051278947,0.6783497846563512,0.7790140476020568,0.2991215965734655,0.7466258191030289,0.7366089579163001,-0.17814570556779483
active,4.725326983702817,0.5692806496160134,0.7370873493275711,0.0,2.437661188476989,0.4741287783992458,1.873719616676147,0.2786558068586286,0.6303883099417094,0.9738081030788194
active,0.0226192386574029,1.2286403937713093,2.368905823798765,2.0381006983393952,0.8250914806042726,1.0532776372693375,-0.07824877999931285,0.6528895380396087,1.5378622301166942,
active,4.268883702539141,0.0,2.8822999441902293,0.1037440777194494,2.702918410109584,0.2671996319039115,1.421537873966939,0.196349103244802,0.7589012155007561,1.384905196929605
active,2.102919191759637,1.920221929681953,2.1684844852829768,0.4333033100431529,2.261087202138893,0.8101322970084253,0.7846487927826692,1.6579889952372189,0.5799484357779566,1.0496188296794173
active,1.763988526623362,1.496025116757552,2.375651017415874,1.6348071221434937,0.0,1.4352520151964403,0.2219885063303414,0.9749510049049684,0.9626046924309715,1.0078502391744264
active,0.3257386942477572,3.380401639397689,0.0,0.0,0.6626975259505186,2.2713213205919742,0.620551734675922,1.6829509137643552,,0.699086406938957
active,2.152338360381848,1.4857236807434069,0.5362823633514953,0.26831871496658,2.418489000116168,0.7750873662754887,1.1122176113084867,1.1021830257213274,0.9131418451284424,0.8446055086109187
active,1.729905680202697,0.3173541207250935,2.018806724539405,0.0,1.0124329838652228,0.22837861105381257,0.3098412027389482,0.1381636461628133,-0.13781537140231526,0.21733117798612644
active,1.1472317402750705,0.0,3.9414531923085807,0.4090170880772489,0.9958133888498965,-0.006444359229037883,0.28243151270029887,0.3267683778471884,0.5861348472276023,0.643905486646808
active,0.0658278235053486,1.0943149798136989,3.047848515936672,0.0,0.1937559264792783,0.8108356476349893,0.0005438147946484617,0.700718636130037,0.2117951294555363,0.02288748226397566
active,0.0109610877203943,0.0,0.0,0.0101307615845716,1.5259151372238482,-0.13399455846958522,-0.2202659033079948,-0.2563554604934935,0.6593950673075117,0.929890471779694
active,0.2657283890060444,1.162598641301431,2.5694635305427864,0.0,0.9757205291480316,0.9921011390781405,0.05113705255848083,0.36223293009664914,0.21759117917512286,0.6303465789972587
active,4.103515540672376,1.8817099660303949,3.702327255003413,1.4994716291217407,0.1770616922691825,1.5795522050297384,1.577040746420761,1.32479735441099,1.0226008803107178,0.63213254848623
active,0.0760374869862334,1.25154746517049,2.799791614338844,0.0240231738222463,0.0,1.2380290067544133,0.5805656810360532,0.9744251581046037,-0.10428483417709676,0.039629444828855165
active,3.4250425717712614,0.5705363358634555,0.4042064191910564,1.6644632485031667,1.123288138423897,0.7049897724293392,1.5035539445277695,0.22302017335686508,1.6800427594991774,0.38695096152836467
active,1.1612632963161895,0.0,2.5855652038820005,2.242011546766367,3.4421622727426526,0.543198797703712,0.33275997928307627,0.2023918325826343,2.0757273341381897,1.1664229774864165
active,0.0614369364428163,0.782722768236929,0.2613619787019205,0.6377239884426831,2.84879827313992,0.8826328728270827,0.1142427738476531,0.5298709673429358,0.8041407719870428,0.17825235491871394
active,1.4854114066105653,0.4164850564139384,0.0471785306784193,0.0,0.8168832099808515,0.10856883506353823,0.45356245971783316,0.22670320935195554,0.127193726648446,0.08498302427219817
active,0.7413507346127557,0.5492345834801218,0.0,,1.5686297669070923,0.513251947939106,0.27497757668992406,0.2907366429185396,0.9986311820207994,0.5080162652027284
active,1.935304417904276,0.7647460760658067,1.8203419856663976,2.2013741675866587,1.4192145000402765,0.9610827389549547,0.5982556358747526,0.8112325609000508,1.7996725540468914,1.06965090659787
active,3.103665146159916,1.7925996914734157,4.3515131689578,0.5466520291966726,2.3543267829876067,1.24402398939532,1.3706860217420496,1.6296336879947755,0.6466834237920768,0.974090297018992
active,0.4853860543379344,0.0553257458790975,1.316505896290758,0.0,0.0,0.037274209464717795,0.27677714844598256,0.018023356752630643,-0.24968440125022454,0.26245316739789326
active,2.5346868914510727,0.1740883997178745,0.6936264555093385,2.068997552053592,,0.827838019029745,1.059679467726345,0.45947361948651283,1.444323989087743,0.6987625437607025
